SampleID,Group,Order,Diet,Metabolite1,Metabolite2,Metabolite3,Metabolite4,Metabolite5,Metabolite6,Metabolite7,Metabolite8,Metabolite9,Metabolite10,Metabolite11,Metabolite12,Metabolite13,Metabolite14,Metabolite15,Metabolite16,Metabolite17,Metabolite18,Metabolite19,Metabolite20,Metabolite21,Metabolite22,Metabolite23,Metabolite24,Metabolite25,Metabolite26,Metabolite27,Metabolite28,Metabolite29,Metabolite30,Metabolite31,Metabolite32,Metabolite33,Metabolite34,Metabolite35,Metabolite36,Metabolite37,Metabolite38,Metabolite39,Metabolite40,Metabolite41,Metabolite42,Metabolite43,Metabolite44,Metabolite45,Metabolite46,Metabolite47,Metabolite48,Metabolite49,Metabolite50,Metabolite51,Metabolite52,Metabolite53,Metabolite54,Metabolite55,Metabolite56,Metabolite57,Metabolite58,Metabolite59,Metabolite60,Metabolite61,Metabolite62,Metabolite63,Metabolite64,Metabolite65,Metabolite66,Metabolite67,Metabolite68,Metabolite69,Metabolite70,Metabolite71,Metabolite72,Metabolite73,Metabolite74,Metabolite75,Metabolite76,Metabolite77,Metabolite78,Metabolite79,Metabolite80,Metabolite81,Metabolite82,Metabolite83,Metabolite84,Metabolite85,Metabolite86,Metabolite87,Metabolite88,Metabolite89,Metabolite90,Metabolite91,Metabolite92,Metabolite93,Metabolite94,Metabolite95,Metabolite96,Metabolite97,Metabolite98,Metabolite99,Metabolite100,Metabolite7_dup,Metabolite86_near_dup
Batch3_QC_1,QC,75,NA,106881.12,99098.54,109502.82,103067.55,115582.65,102957.26,124694.34,109834.42,121591.09,104769.09,114895.68,117308.39,88147.54,89049.27,105680.74,99792.41,96917,75155.41,81145.61,124715.66,88218.03,87193.56,72568.3,108226.13,116209.19,93896.12,94854.93,89078.99,107761.74,94031.32,95919.36,117779.08,122166.57,98191.47,117980.56,73726.73,77891.89,98051.5,89714.76,103618.04,111671.14,109416.13,97490.78,94505.85,84482.26,97457.83,99046,122546.34,93087.06,112006.32,105510.74,89228.48,119897.72,90518.14,109266.9,97694.07,102319.57,101990.93,61622.43,106335.91,96373.67,98498.79,101571.25,120812.44,96623.17,104833.23,115584.51,112549.67,102787.21,112951.54,92961.84,111127.12,101229.65,99972.81,94557.09,99792.99,108694.6,102220.07,81299.77,88565.15,126265.48,112775.57,106520.83,104307.61,97663.54,97049.09,95059.68,88397.59,109810.92,115286.45,102554.58,94214.15,114494.89,113802.38,100772.67,90660.69,100288.31,89220.28,81693.92,106118.24,124694.34,97049.09
Batch3_Sample_1,Group2,76,Diet74,126402.23,89954.71,80327.03,99834.9,143829.62,68967.48,114250.92,94752.35,117830.79,115845.98,127423.78,123076.54,82205.88,108720.05,111325.77,120205.22,103489.76,66591.26,62106.64,101265.59,87373.27,79881.53,88172.78,98649.42,75066.33,84684.16,99436.75,70568.13,138847.82,103770.5,89009.19,98685.21,103479.57,86633.18,93997.63,73993.03,81314.89,122073.54,77737,99087.51,97225.36,70371.73,82780.65,123929.35,103017.65,109897.71,77351.53,98016.02,86209.24,112481.96,142537.83,90942.5,107098.77,138726.46,107626.47,82981.69,122825.67,79490.9,85122.92,80802.83,103206.42,106067.95,104987,132040.94,99886.23,108770.29,66328.38,124418.45,113017.99,103483.84,102682.07,102675.59,133956.69,102657.55,91688.72,116912.5,93360.71,123018.98,98744.67,103783.45,115162.14,107005.16,109450.95,123638.95,106495.38,110475.91,76109.41,87699.39,104844.24,121386.4,119922.27,57424.66,126843.67,113058.51,72784.27,98724.06,77296.02,88876.43,113401.04,110901.42,114250.92,110475.91
Batch3_Sample_2,Group1,77,Diet75,128379.16,87066.8,88035.77,103587.21,124629.25,121800.19,127414.15,107260.22,109274.17,71689.96,95737.7,119325.64,106406.27,99342.36,89374.63,118980.8,61977.98,60991.92,103270.65,126447.5,131190.11,119736.55,75093.63,118689.03,143011.01,105283.52,88274.33,79214.94,111510.05,82671.23,102230.7,110654.78,145878.02,92153.91,107180.54,92271.84,93129.57,70079.06,99304,109550.57,98695.8,74688.94,80619.93,91174.79,98884.07,70105.67,106203.98,127527.97,93192.04,126331.92,92189.34,101670.64,121453.45,103753.73,101693.19,109813.59,75565.43,97810.73,65169.78,120525.23,90766.14,119842.38,61267.92,131049.33,84714.52,108633.8,101160.44,114124.87,121153.71,123836.39,76171.78,94450.14,101886.96,96268.55,95332.73,106126.06,128892.44,94998.42,102990.39,78615.63,103989.54,98972.59,78912.35,114879.31,,92822.86,98849.22,85349.51,90400.3,117817.26,136564.82,69180.97,115921.46,112274.68,79543.56,96096.65,55089.14,75542.81,101614.74,49599.2,127414.15,92822.86
Batch3_Sample_3,Group1,78,Diet76,132020.01,88176.71,105326.66,89397.06,103808.69,103341.79,122511.33,90196.66,116694.31,69450.63,134594.25,128424.45,77704.56,92397.09,92136.75,117681.71,99679.6,63194.81,95353.01,129705.54,93188.76,77126.78,139955.11,85462.29,67689,91596.97,92372.91,66630.25,89631.88,67785.49,122713.91,100702.38,88291.18,97128.05,107696.18,98296.89,92860.39,59870.91,72977.86,90656.87,87024.01,90962.27,80576.54,86221.93,61938.47,136582.52,94147.66,117424.98,99946.5,114311.67,77314.89,96252.51,111507.31,109797.84,87500.04,101405.11,99650.32,117441.33,61430.99,112736.47,95144.75,69114.98,119186.39,114144.07,71505.05,85294.16,62216.44,105656.65,104625.07,78084.71,77797.7,93273.44,76311.86,76812.08,86779.39,108671.54,101441.04,83785.91,77877.73,54008.36,107144.62,90785.16,129679.42,122651.84,84355.57,104586.52,83104.93,105452.49,106631.93,125774.51,108744.92,91843.02,89647.22,95600.12,68942.49,83788.4,84430.14,77914.64,83136.08,97256.87,122511.33,104586.52
Batch3_Sample_4,Group2,79,Diet77,99960.11,93200.76,84198.6,72051.66,128636.04,85404.55,121808.3,69611.59,139268.04,97871.61,172585.48,124783.84,98449.55,101361.01,96757.45,96067.48,132506.1,69171.61,84453.79,98103.84,87195.6,95274.37,76451.72,96435.73,86291.35,112965.56,100861.46,71740.31,89094.46,84266.09,90034.4,115595.59,126875.23,75657.96,111477.44,74580.51,79664.34,101217.08,76547.54,76315.11,101964.15,98685.95,102771.83,96672.77,72803.63,126442.6,88446.13,103297.61,106100.05,110401.43,70920.02,91235.62,86272.44,117618.36,89124.39,115801.52,140269.06,89424.74,59807.85,97977.48,79284.42,99452.04,152464.94,99015.32,105903.86,128349.9,70834.23,135738.55,110494.03,80415.9,65354.59,79512.04,113852.81,89181.34,94733.28,100574.16,108015.49,109406.34,83583.61,97828.67,100708.17,122310.91,85384.59,82983.71,82236.54,112389.93,83797.21,88903.05,100076.85,115293.49,111537.57,96097.38,93015.17,104414.91,98326.43,85269.31,66419.55,84102.3,123946.57,123405.37,121808.3,112389.93
Batch3_Sample_5,Group2,80,Diet78,104319.54,99424.78,105272.43,105202.11,92463.96,108100.08,121602.99,108136.85,142371.32,115250,131484.99,134177.25,108279.56,88993.66,94507.59,98614.28,98501.04,75117.58,80785.94,88264.61,107077.09,86076.48,86425.25,104851.79,81763.11,113540.68,90327.95,76271.78,112169.15,91218.79,81231.15,95870.97,134329.47,86926.75,112003.08,94147.66,102655.84,93422.03,72905.65,95693.32,85474.67,90119.89,105075.37,101454.56,83830.23,135471.67,78026.78,109588.35,89465.94,97443.41,110493.55,91857.41,95786.64,139473.89,93405.39,96354.79,115262.8,89974.85,69986.37,116030.88,89586.85,96645.77,81482.06,99805.71,112681.63,100092.41,104344.14,131822.42,97449.8,84257.06,92935.72,84100.04,93828.21,98536.56,101261.6,98417.68,107914.84,123202.96,101776.87,83659.67,112205.9,71208.41,99091.57,68416.89,76530.79,122756.29,97911.4,89848.9,89456.97,110659.03,116852.59,86628.82,104871.38,111993.44,97057.46,85360.84,67015.78,79299.5,77501.96,102344.49,121602.99,122756.29
Batch3_Sample_6,Group1,81,Diet79,116926.85,93296.92,101024.6,,97722.58,88395.22,127234.71,97833.76,172595.43,79496.73,115690.63,128090.41,100166.34,91742.17,87174.64,73285.63,55334.89,49391.68,78892.41,147633.39,103911.23,70289.61,99999,99229.56,126378.46,88363.48,83352.81,61125.37,97948.03,141028.45,95431.73,100892.45,110933.83,92459.66,98874.69,86656.41,99370.91,58227.81,65921.53,86726.86,92450.41,76323.15,94408.16,90146.43,86579.07,121467.55,94575.05,108983.92,60984.64,110110.53,93665.27,102531.01,114124.7,102936.25,90996.18,123817.96,104270.82,88222.72,74120.04,98673.93,98511.07,72186.4,130968.92,98422.57,81248.16,125154.92,98610.83,108185.41,115111.87,104937.39,101373.11,109048.5,75631.11,97954.05,89218.91,97503.42,106232.51,121122,126104.28,97638.75,108633.39,95659.17,114762.41,85695.12,105945.78,99714.82,110925.12,83506.82,104793.81,125603.95,119965.58,75301.24,111120.76,119811.63,63119.12,80489.14,68245.28,79192.6,117948.9,94033.79,127234.71,99714.82
Batch3_Sample_7,Group1,82,Diet80,102926.48,101652.62,108077.58,114182.89,114057.92,88040.91,98451.48,89871.07,90816.78,81102.15,95826.9,99571.94,87604.88,78739.31,81546.78,102140.28,110677.31,66128.2,76107,99901.45,76234.13,90392.94,75115.49,116827.72,106956.84,107731.71,96220.65,101024.14,88467.44,75241.57,97471.78,106622.07,114533.26,79184.57,97712.23,79323.08,78911.38,49179.74,69526.03,90090.03,89953.82,93145.71,114987.44,88258.87,83526.83,115960.17,80663.45,112258.44,93841.3,100234.3,91404.97,64589.15,100937.97,152736.26,103813.12,86229.76,116701.62,100478.05,66240.66,106389.27,102879.51,95927.99,114260.52,129944.76,66517.35,117699.8,87255.41,123006.95,104293.44,81484.67,99077.94,79390.33,99657.63,87737.13,102943.15,107937.08,100369.52,104664.94,96389.19,89872.13,95865.52,106814.73,84235.33,116808.81,66638.48,91960.88,96023.38,83488.26,90469.75,111103.13,120379.2,106312.93,132911.31,106971.93,81733.48,107475.23,93471.03,106389.13,91195.73,88205.96,98451.48,91960.88
Batch3_Sample_8,Group2,83,Diet81,114182.11,97688.57,109723.18,100312.02,138186.26,84981.29,124536.79,91782.75,144053.73,98699.66,103658.59,115472.07,87107.54,96626.99,74491.94,106781.65,91530.56,74196.9,60774.71,121615.77,98077.25,77645.23,90057.6,90782.05,101565.69,137504.23,111577.88,88372.63,112600.94,113788.94,106874.51,111446.56,121145.32,72705.63,121562.96,69336.17,94908.31,66426.62,87352.28,83898.16,85931.71,95324.44,121565.15,102779.48,86178.04,86141.8,77107.39,137898.36,90422.54,120700.67,83569.24,89001.96,98773.13,128394.02,91598.63,108717.57,132723.76,74043.44,65489.53,125192.11,78982.61,97010.22,114879.94,88802.21,82078.95,75560.06,87047.23,120864.08,108780.41,117006.54,85837.66,76740.34,90410.12,86220.46,74935.77,106108.96,93945.98,102050.33,85436.62,52501.91,106842.63,113629.92,105298.31,115335.06,70569.88,86115.44,103314.1,90981.19,128858.56,118288.89,123770.65,93674.59,105433.98,108275.16,95869.04,82814.17,91143.27,77094.86,73816.64,108381.35,124536.79,86115.44
Batch3_QC_2,QC,84,NA,96776.64,101685.41,103453.86,99487.69,112947.63,94776.33,112437.16,100548.62,115417.06,94400.23,107288.3,124774.77,76147.83,86459.09,94852.43,89714.08,94403.33,61797.47,71127.96,106752.61,93806.94,69893.15,121660.57,107768.72,111031.9,87663.3,98227.3,73588.88,88637.89,78432.07,95358.66,103813.62,103523.25,73104.23,88219.71,84269.01,88451.42,75375.84,79292.45,82027.37,103243.49,77214.75,106948.91,75842.91,79278.07,103662.45,88813.16,108226.56,84289.66,90509.57,96020.15,86195.53,120525,102100.26,89312.09,100639.94,108914.34,83478.75,62819.28,101527.26,89980.8,99261.88,111304.54,99132.29,90037.6,98134.14,94793.47,111817.59,104925.27,107499.18,82301.05,86730.85,97901.46,87499.28,96055.93,101750.91,108872.67,97395.28,91861.41,74982.37,103870.21,81001.22,99341.84,96393.3,83303.41,105520.47,97168.6,91382.03,96165.76,105404.83,105020.57,96419.25,98246.19,111515.26,91901.98,82040.75,93181.93,86405.56,97404.58,103811.41,112437.16,105520.47
Batch3_Sample_9,Group2,85,Diet83,99516.17,91089.55,106278.81,100109.41,157920.43,116839.09,96732.29,102861.41,100430.91,99212.56,138627.02,116997.77,91122.94,105408.26,60258.48,100998.11,122714.49,61760.42,46336.2,139597.55,83832.87,52270.15,129835.26,83946.32,106938.7,103670.42,94533.87,85701.1,91562.74,58789.23,117600,105103.83,129467.01,87678.09,131796.1,72483.42,99846.98,113926.33,64512.66,90105.87,91318.53,109817.27,99361.9,101867.45,64625.58,121294.98,87725.59,101672.25,98722.6,112420.82,106926.31,87421.88,88091.09,110064.8,105548.39,100437.3,131314.14,93135.51,59726.18,153947.22,81072.62,115440.92,56940.43,117442.47,117141.27,72217.3,52997,115484.86,114530.04,80995.99,91202.22,102183.43,129318.29,86565.66,82401.7,115303.61,103116.99,100006.99,87953.14,99455.77,92107.9,84607.52,103868.83,78307.86,68951.58,124460.84,113996.51,103274.14,92185.06,126321.55,98931.46,70506.3,114377.35,115181.62,79892.87,85022.64,90180.28,82946.02,97405.45,104940.53,96732.29,124460.84
Batch3_Sample_10,Group2,86,Diet84,100591.54,72182.73,131595.79,90730.66,88948.19,86957.42,125279.54,103442.61,80207.29,121593.76,133490.36,111113.49,101805.39,96527.24,106186.65,107072.5,63290.13,52922.31,71616.54,128527.44,60708.31,99791.53,97900.97,112770.94,109343.22,86859.99,93730.16,83463.72,110181.54,101337.84,106552.4,97767.24,116968.97,94800.64,95620.86,85859.31,84887.67,130971.35,80558.56,85170.23,102333.75,71030.93,114427.07,100623.03,77347.12,116669.85,92149.17,103163.68,83266.58,101090.58,136309.48,113710.68,114229.28,111374.88,91867.56,104164.53,110891.21,95641.24,49662.03,102385.13,95760.2,97527.18,115653.34,116905.9,86549.33,91881.53,73443.99,127466.84,103611.21,74566.21,102014.34,94534.74,112748.38,85311.47,91170.96,85735.82,117986.62,111684.66,100727.89,62742.73,112423.08,107299.74,87232.32,58072.65,95142.82,92144.65,75442.33,88142.97,97329.4,107379.08,112204.06,85356.56,138596.49,101955.97,80059.66,107881.03,116130.15,73499.82,72582.48,93029.72,125279.54,92144.65
Batch3_Sample_11,Group1,87,Diet85,110018.7,90045.79,115372.72,122017.06,73219.62,91041.84,132266.85,110897.88,120509.03,84598.27,110685.43,112474.84,87591.13,115795,97955.97,90290.49,86856.61,77883.8,75329.39,137127.76,121483.33,82195.44,100402.87,90828.34,99365.85,90391.23,96067.7,80964.64,102502.09,82002.31,93001.02,89913.96,89914.33,86982.96,111396.6,87514.62,100701.81,76848.33,63698.8,76033.67,95585.87,84968.83,115526.3,75351.2,94102.51,94948.65,85094.27,139469.78,80169.14,99267.89,105840,92003.62,145110.15,88728.94,104770.72,90608.79,84560.85,117964.83,79512.31,87152.75,101865.9,67809.49,135747.47,107391.38,106558.25,121151.51,98550.53,87489.68,108748.77,88118.97,79882.89,88188.91,82616.92,75797.97,125799.99,112679.16,94690.99,94903.16,80056.26,89301.85,101865.97,87737.26,110300.93,107039.71,110189.33,100686.06,102491.7,93189.93,96905.64,95986.43,127140.81,98652.36,113195.55,134495.67,73046.34,95012.78,74637.07,95083.29,93989.52,152536.79,132266.85,100686.06
Batch3_Sample_12,Group1,88,Diet86,114529.66,100932.56,99066.69,85218.18,126062.83,102513.12,104498.36,112368.24,128011.28,101252.05,121048.2,123897.3,100754.55,97314.98,105184.42,109370.02,104504.89,66730.64,66407.15,112295.54,96489.92,70740.4,133409.64,131784.32,97250.95,110562.16,88595.24,93899.86,130968.09,75965.37,89471.61,107239.8,125657.71,78908.23,107653.83,69381.66,83464.6,78252.64,65545.02,102670.39,110935.21,73350.22,93857.87,88468.47,100597.81,119493.16,100084.94,110093.87,102864.02,91184.72,69009.76,86321.96,118087.16,112927.06,107353.73,107875.47,75755.93,105617.28,64951.46,70620.26,87245.2,95676.75,143383.02,125038.69,102401.78,136409.21,129843.76,110178.59,97668.79,64357.68,81613.08,108535.14,122684.33,91426.43,102377.44,122751.43,105179.22,125623.95,90262.59,78600.7,121875.6,98009.13,85243.93,101319.89,89976.94,97215.45,106186.97,119170.67,102616.52,99495.1,99550.56,90464.01,143013.26,111037.77,75141.04,71333.03,98899.8,96912.06,143348.69,80943.17,104498.36,97215.45
Batch3_Sample_13,Group2,89,Diet87,111232.82,90753.44,90511.15,99224.85,98528.26,85651.86,121061.97,133773.67,114529.79,87612.55,161575.73,134893.02,44788.7,109731.38,84459.34,73110.77,74402.25,86224.46,76108.55,138852.15,117055.48,82950.23,100925.93,105830.17,99049.34,57864.73,114458.16,102240.43,138502.54,86841.12,99654.53,110185.06,119873.41,96244.23,96536.48,68616.64,94974.35,92423.27,63391.97,96020.23,105128.8,99421.17,122573.22,107631.13,82302.49,110905.44,89183.59,139915.27,116479.29,87478.7,98973.77,113897.57,118489.55,117908,117183.72,100725.33,102673.91,106394.33,80655.57,115034.42,84394.87,108348.22,113680.9,121503.44,53760.65,125348.24,85643.27,91330.76,113179.02,125960.64,95789.18,116404.49,115520.13,93183.78,112313.6,100314.37,100206.54,93186.13,78327.08,102345.13,95572.26,111043.53,137448.71,107533.2,104010.57,115978.23,124252.13,96067.42,113903.18,108212.45,113750.74,94395.39,99538.59,122642.01,76555.24,94289.72,86334.61,76548.85,104474.25,100060.3,121061.97,115978.23
Batch3_Sample_14,Group2,90,Diet88,107528.71,107468.79,110260.43,88421.87,160888.77,96247.14,121151.04,140265.77,130495.85,109897.34,186568.25,117921.64,73142.38,96100.58,121644.87,110909.03,82650.82,74280.22,78504.68,86078.68,114971.8,91040.08,110803.96,121474.16,108517.35,99874.69,96441.2,77324,146592.13,90473.19,110018.14,117110.25,130324.68,96007.06,111788.6,72326.52,106243.91,74944.97,82699.47,86363.67,86261.51,108609.47,125711.23,113536.77,98799.61,104132.4,93261.16,128156.18,105650.42,99970.82,107463.49,93649.65,124129.66,99024.56,91501.33,98219.03,102856.07,103344.71,70095.87,116381.71,89957.02,114213.16,150913.25,144503.74,100257.11,143582.61,84099.14,87585.5,124785.93,108542.93,87102.12,107724.46,116946.33,82103.69,86708.16,98716.07,118963.29,122633.9,106671.59,141290.03,114069.43,105798.04,109830.12,89295.94,137014.75,83949.67,79043.55,101009.23,121653.12,125017.09,123116.64,80035.42,98793.47,97511.38,76455.98,88470.64,94445.27,80080.95,108397.57,127465.73,121151.04,83949.67
Batch3_Sample_15,Group2,91,Diet89,113205.43,112449.89,101660.8,127683.02,157507.06,118897.68,113444.17,115475.89,120971.19,93248.36,182330.2,113620.18,78836.42,99331.07,99197.04,103465.34,110640.62,78801.16,69573.85,57314.98,98399.21,94295.56,90270.53,93520.83,82090.71,134268.33,86645.57,46771.16,150367.97,100409.35,107863.85,104562.54,116987.9,115863.12,122774.88,89812.45,102603.19,78760.98,74803.36,104175.33,116305.06,95269.06,101736.81,118487.92,83601.56,103770.77,114714.44,111333.88,91513.83,124282.88,101003.36,71301.42,123680.61,114152.96,116542.49,82868.04,77381.67,112686.04,70392.31,116321.86,72255.8,79253.28,109361.77,111042.73,76294.22,104557.27,110263.04,115562.86,122190.7,144379.91,103846.58,113882.52,82296.52,93237.77,89624.51,91851.42,117746,104792.13,81283.82,95276.65,139329.23,115160.29,49797.13,132765.86,81075.92,106258.84,87488.43,108507.27,116847.55,112667.25,124672.21,71925.76,106183.19,106754.61,108164.1,94316.49,76886.99,71979.3,94228.31,114141.81,113444.17,106258.84
Batch3_Sample_16,Group1,92,Diet90,142683.32,85726.15,124222.85,,84457.38,102342.79,132769.79,84234.24,115555.64,101765.73,128476.82,141973,86897.67,112049.95,107680.52,85699.05,96061.87,84510.11,83720.15,162824.3,126818.69,80356.92,47775.59,127117.2,142922.93,98298.2,87064.65,85224.63,95441.57,86578.86,116980.28,101387.03,110220.19,99924.09,121800.45,74176.65,87617.26,92914.29,98296.14,128925.74,115988.47,86158.34,64814.53,99142.36,83503.27,124839.67,102697.97,112574.5,112972.25,99282.11,58294.5,83551.08,132526.96,119284.33,92127.81,91695.18,87929.12,120145.74,73680.08,97397.75,105882.01,121821.63,120792.06,157071.48,76044.17,119379.52,105227.01,134415.73,94833.64,81758.09,99302.31,111371.29,83221.9,93182.42,105990.84,87480.38,113768.53,127068.18,87174.33,94437.35,120773.85,134814.71,103400.45,99901.78,100905.87,91422.3,95376.07,107434.64,93826.13,130862.63,120106.12,95816.01,105970.03,125693.14,74523.56,99792.08,102018.96,95167.77,88103.11,100242.21,132769.79,91422.3
Batch3_QC_3,QC,93,NA,121525,102743.85,104470.83,112595.58,91719.7,95471.92,119340.66,99779.28,128680.62,107541.12,131329.4,132546.64,86023.42,98003.77,106676.6,78316.52,97295.86,72623.88,84732.75,112762.23,99010.37,96151.35,84872.4,123151.99,124852.58,99522.22,89507.8,86961.64,115058.96,100958.62,104957.59,114206.16,105855.24,107009.8,91018.12,88884.49,108410.49,96188.58,74996.17,115423.42,114677.49,99992.02,118246.32,111244.24,95686.3,99974.44,101819.62,125032.19,94618.1,110268.99,114610.91,88760.49,124818.83,92738.78,126428.61,102084.74,95734.49,106206.32,70572.53,96518.53,90160.93,90543.59,114354.18,123453.7,104972.01,131799.66,117999.9,110974.63,101728.41,113661.4,100495.87,108020.14,117461.69,86581.77,80970.13,99332.77,110384.67,115489.37,93727.12,93503.47,124198.53,117167.12,98736.08,107342.27,96032.46,119245.66,99674.83,98960.3,119838.96,93984.12,114143.68,87492.01,107801.77,116343.69,84477.92,96330.34,91333.99,90111.83,99394.92,115839.56,119340.66,119245.66
Batch3_Sample_17,Group2,94,Diet92,112514.54,89383.47,84686.52,94017.09,151189.13,80933.8,126102.04,112511.84,107344.64,102403.19,111347.62,118478.1,52077.84,85628.82,126847.01,109553.12,76702.73,51251.86,84019.38,153120.16,72530.05,86654.18,82577.74,99801.11,79837.74,69941.83,112179.3,66339.54,106111.6,108699.45,103978.55,111216.36,124035.12,130392.2,99885.34,69532.03,82468.36,80268.47,75900.08,113264.89,111335.46,113465.98,122978.97,132594.45,111067.09,106707.74,97423.96,129750.54,110709.73,99984.17,125017.33,93549.48,117298.44,88578.54,110469.26,103211.22,100465.99,109656.37,25104.23,82248.8,67950.09,130747.74,150875.01,130276.61,100217.95,92839.14,139994.24,107840.86,111496.84,112183.83,97365.91,111846.38,119239.61,94245.73,95065.52,121235.5,114626.55,115552.46,79539.54,81867.19,126204.34,124664.65,72920.62,102655.37,98651.18,107280.97,88069.41,107457.07,102517.31,102386.65,101043.09,92153.12,134783.91,137326.44,93995.76,81671.89,93748.52,80324.2,75401.41,107808.95,126102.04,107280.97
Batch3_Sample_18,Group2,95,Diet93,112591.55,86460.79,75296.41,80795.52,119913.55,118404.07,95703.23,106334,100781.29,97593.66,167862.84,138415.49,85605.09,89254.73,103838.85,132373.04,85256.12,57224.7,40987.94,122609.85,104193.98,89633.34,111880.38,99090.43,89602.03,103029.43,101859.12,91756.71,99144.66,65303.8,93123.89,119341.65,97638.07,122943.59,120375.06,81583.75,88672.33,59472.27,82198.55,103008.11,116385.72,140172.97,124429.2,133853.9,78694.91,128668.58,112372.29,113873.16,91210.81,109694.3,134222.22,102442.74,146853.49,132599.41,96211.44,108104.68,97870.51,97634.11,66822.53,93953.22,105559.92,110520.25,75593.91,109506.9,73328.28,107997.01,149725.69,123315.76,113985.41,128037.74,86924.6,108470.88,159113.11,87419.25,109962.7,93278.3,113977.64,124007.39,72922.72,90246.02,125815.33,117076.18,119604.8,100236.9,71603.86,133591.15,112174.33,98551.56,113729.08,131497.46,89109.29,94494.23,98017.18,105415.58,98336.98,106346.25,62442.72,77545.86,105880.81,109529.45,95703.23,133591.15
